# Temperatura celda = 27.9º, Temperatura Laser = 23.926º, Frecuencia Rampa = 79.13 Hz, Amplitud = 76 mVpp, Offset = -4.9 mV, Error Mean = 163, Error std = 705, Xscale = 1000 us, Yscale = 1V 
t1 [us]      ,ch1 [V]     ,t2 [us]      ,ch2 [V]
5734.976,    0.019, 5734.976,    0.028
5736.000,    0.025, 5736.000,    0.028
5737.024,    0.025, 5737.024,    0.028
5738.048,    0.022, 5738.048,    0.028
5739.072,    0.026, 5739.072,    0.028
5740.096,    0.024, 5740.096,    0.028
5741.120,    0.019, 5741.120,    0.028
5742.144,    0.020, 5742.144,    0.028
5743.168,    0.022, 5743.168,    0.028
5744.192,    0.027, 5744.192,    0.028
5745.216,    0.021, 5745.216,    0.028
5746.240,    0.028, 5746.240,    0.028
5747.264,    0.020, 5747.264,    0.028
5748.288,    0.019, 5748.288,    0.028
5749.311,    0.022, 5749.311,    0.028
5750.336,    0.019, 5750.336,    0.028
5751.360,    0.020, 5751.360,    0.028
5752.384,    0.023, 5752.384,    0.028
5753.408,    0.017, 5753.408,    0.029
5754.432,    0.016, 5754.432,    0.029
5755.456,    0.020, 5755.456,    0.028
5756.480,    0.019, 5756.480,    0.028
5757.504,    0.013, 5757.504,    0.029
5758.528,    0.017, 5758.528,    0.029
5759.552,    0.017, 5759.552,    0.029
5760.576,    0.018, 5760.576,    0.029
5761.600,    0.019, 5761.600,    0.029
5762.624,    0.013, 5762.624,    0.029
5763.648,    0.016, 5763.648,    0.029
5764.672,    0.017, 5764.672,    0.029
5765.696,    0.013, 5765.696,    0.029
5766.720,    0.017, 5766.720,    0.029
5767.744,    0.015, 5767.744,    0.029
5768.768,    0.016, 5768.768,    0.029
5769.792,    0.013, 5769.792,    0.029
5770.816,    0.011, 5770.816,    0.029
5771.840,    0.013, 5771.840,    0.029
5772.864,    0.014, 5772.864,    0.029
5773.888,    0.005, 5773.888,    0.030
5774.912,    0.006, 5774.912,    0.030
5775.936,    0.006, 5775.936,    0.030
5776.960,    0.004, 5776.960,    0.030
5777.984,    0.002, 5777.984,    0.030
5779.008,    0.002, 5779.008,    0.030
5780.032,   -0.001, 5780.032,    0.030
5781.056,   -0.002, 5781.056,    0.031
5782.080,   -0.009, 5782.080,    0.031
5783.104,   -0.009, 5783.104,    0.031
5784.128,   -0.008, 5784.128,    0.031
5785.152,   -0.020, 5785.152,    0.032
5786.176,   -0.011, 5786.176,    0.031
5787.200,   -0.024, 5787.200,    0.032
5788.224,   -0.022, 5788.224,    0.032
5789.248,   -0.022, 5789.248,    0.032
5790.272,   -0.031, 5790.272,    0.033
5791.296,   -0.031, 5791.296,    0.033
5792.320,   -0.036, 5792.320,    0.034
5793.344,   -0.044, 5793.344,    0.034
5794.368,   -0.038, 5794.368,    0.034
5795.392,   -0.052, 5795.392,    0.035
5796.416,   -0.063, 5796.416,    0.035
5797.440,   -0.063, 5797.440,    0.035
5798.464,   -0.061, 5798.464,    0.035
5799.488,   -0.068, 5799.488,    0.036
5800.512,   -0.055, 5800.512,    0.035
5801.536,   -0.061, 5801.536,    0.036
5802.560,   -0.034, 5802.560,    0.033
5803.584,   -0.054, 5803.584,    0.035
5804.608,   -0.027, 5804.608,    0.033
5805.632,   -0.039, 5805.632,    0.034
5806.656,   -0.020, 5806.656,    0.032
5807.680,   -0.009, 5807.680,    0.032
5808.704,    0.013, 5808.704,    0.030
5809.728,    0.016, 5809.728,    0.029
5810.752,    0.043, 5810.752,    0.028
5811.776,    0.048, 5811.776,    0.027
5812.800,    0.072, 5812.800,    0.025
5813.824,    0.077, 5813.824,    0.025
5814.848,    0.086, 5814.848,    0.024
5815.872,    0.098, 5815.872,    0.023
5816.896,    0.115, 5816.896,    0.022
5817.920,    0.098, 5817.920,    0.023
5818.944,    0.115, 5818.944,    0.022
5819.968,    0.093, 5819.968,    0.024
5820.992,    0.121, 5820.992,    0.021
5822.016,    0.106, 5822.016,    0.023
5823.040,    0.124, 5823.040,    0.021
5824.064,    0.112, 5824.064,    0.022
5825.088,    0.117, 5825.088,    0.022
5826.112,    0.107, 5826.112,    0.023
5827.136,    0.113, 5827.136,    0.022
5828.160,    0.097, 5828.160,    0.024
5829.184,    0.102, 5829.184,    0.023
5830.208,    0.095, 5830.208,    0.024
5831.232,    0.095, 5831.232,    0.024
5832.256,    0.083, 5832.256,    0.025
5833.280,    0.077, 5833.280,    0.025
5834.304,    0.075, 5834.304,    0.025
5835.328,    0.062, 5835.328,    0.026
5836.352,    0.066, 5836.352,    0.026
5837.376,    0.064, 5837.376,    0.026
5838.400,    0.053, 5838.400,    0.027
5839.424,    0.061, 5839.424,    0.027
5840.448,    0.049, 5840.448,    0.027
5841.472,    0.048, 5841.472,    0.028
5842.496,    0.047, 5842.496,    0.028
5843.520,    0.045, 5843.520,    0.028
5844.544,    0.035, 5844.544,    0.029
5845.568,    0.038, 5845.568,    0.028
5846.592,    0.031, 5846.592,    0.029
5847.616,    0.035, 5847.616,    0.029
5848.640,    0.029, 5848.640,    0.029
5849.664,    0.030, 5849.664,    0.029
5850.688,    0.036, 5850.688,    0.029
5851.712,    0.027, 5851.712,    0.029
5852.736,    0.030, 5852.736,    0.029
5853.760,    0.015, 5853.760,    0.030
5854.784,    0.019, 5854.784,    0.030
5855.808,    0.011, 5855.808,    0.030
5856.832,    0.015, 5856.832,    0.030
5857.856,    0.010, 5857.856,    0.030
5858.880,    0.009, 5858.880,    0.031
5859.904,    0.007, 5859.904,    0.031
5860.928,    0.005, 5860.928,    0.031
5861.952,   -0.003, 5861.952,    0.032
5862.976,   -0.003, 5862.976,    0.032
5864.000,   -0.001, 5864.000,    0.032
5865.024,   -0.001, 5865.024,    0.032
5866.048,    0.003, 5866.048,    0.032
5867.072,   -0.001, 5867.072,    0.032
5868.096,    0.003, 5868.096,    0.032
5869.120,   -0.002, 5869.120,    0.032
5870.144,    0.003, 5870.144,    0.031
5871.168,    0.002, 5871.168,    0.032
5872.192,   -0.000, 5872.192,    0.032
5873.216,    0.004, 5873.216,    0.031
5874.240,    0.000, 5874.240,    0.032
5875.264,    0.002, 5875.264,    0.032
5876.288,    0.001, 5876.288,    0.032
5877.312,    0.003, 5877.312,    0.031
5878.336,    0.003, 5878.336,    0.031
5879.360,    0.006, 5879.360,    0.031
5880.384,    0.003, 5880.384,    0.032
5881.408,    0.005, 5881.408,    0.031
5882.432,    0.007, 5882.432,    0.031
5883.456,   -0.001, 5883.456,    0.032
5884.480,    0.003, 5884.480,    0.032
5885.504,   -0.003, 5885.504,    0.032
5886.528,    0.002, 5886.528,    0.032
5887.552,   -0.001, 5887.552,    0.032
5888.576,    0.002, 5888.576,    0.032
5889.600,   -0.002, 5889.600,    0.032
5890.624,   -0.005, 5890.624,    0.032
5891.648,   -0.002, 5891.648,    0.032
5892.672,   -0.001, 5892.672,    0.032
5893.696,   -0.011, 5893.696,    0.033
5894.720,   -0.011, 5894.720,    0.033
5895.744,   -0.011, 5895.744,    0.033
5896.768,   -0.018, 5896.768,    0.033
5897.792,   -0.022, 5897.792,    0.034
5898.816,   -0.027, 5898.816,    0.034
5899.840,   -0.030, 5899.840,    0.034
5900.864,   -0.039, 5900.864,    0.035
5901.888,   -0.031, 5901.888,    0.034
5902.912,   -0.052, 5902.912,    0.036
5903.936,   -0.040, 5903.936,    0.035
5904.960,   -0.047, 5904.960,    0.036
5905.984,   -0.042, 5905.984,    0.036
5907.008,   -0.060, 5907.008,    0.037
5908.032,   -0.063, 5908.032,    0.037
5909.056,   -0.068, 5909.056,    0.037
5910.080,   -0.069, 5910.080,    0.038
5911.104,   -0.082, 5911.104,    0.038
5912.128,   -0.100, 5912.128,    0.040
5913.152,   -0.112, 5913.152,    0.041
5914.176,   -0.135, 5914.176,    0.043
5915.200,   -0.135, 5915.200,    0.043
5916.224,   -0.155, 5916.224,    0.044
5917.248,   -0.176, 5917.248,    0.046
5918.272,   -0.197, 5918.272,    0.048
5919.296,   -0.233, 5919.296,    0.050
5920.320,   -0.245, 5920.320,    0.051
5921.344,   -0.276, 5921.344,    0.054
5922.368,   -0.270, 5922.368,    0.053
5923.392,   -0.302, 5923.392,    0.056
5924.416,   -0.308, 5924.416,    0.056
5925.440,   -0.321, 5925.440,    0.057
5926.464,   -0.307, 5926.464,    0.056
5927.488,   -0.294, 5927.488,    0.055
5928.512,   -0.275, 5928.512,    0.054
5929.536,   -0.205, 5929.536,    0.049
5930.560,   -0.145, 5930.560,    0.044
5931.584,   -0.072, 5931.584,    0.038
5932.608,   -0.038, 5932.608,    0.035
5933.632,    0.032, 5933.632,    0.030
5934.656,    0.103, 5934.656,    0.025
5935.680,    0.181, 5935.680,    0.019
5936.704,    0.273, 5936.704,    0.011
5937.728,    0.288, 5937.728,    0.010
5938.752,    0.357, 5938.752,    0.005
5939.776,    0.329, 5939.776,    0.007
5940.800,    0.372, 5940.800,    0.003
5941.824,    0.354, 5941.824,    0.005
5942.848,    0.344, 5942.848,    0.006
5943.872,    0.319, 5943.872,    0.008
5944.896,    0.295, 5944.896,    0.009
5945.920,    0.282, 5945.920,    0.011
5946.944,    0.234, 5946.944,    0.014
5947.968,    0.242, 5947.968,    0.014
5948.992,    0.183, 5948.992,    0.019
5950.016,    0.201, 5950.016,    0.017
5951.040,    0.179, 5951.040,    0.019
5952.064,    0.184, 5952.064,    0.018
5953.088,    0.164, 5953.088,    0.020
5954.112,    0.161, 5954.112,    0.020
5955.136,    0.135, 5955.136,    0.022
5956.160,    0.125, 5956.160,    0.023
5957.184,    0.122, 5957.184,    0.023
5958.208,    0.118, 5958.208,    0.024
5959.232,    0.101, 5959.232,    0.025
5960.256,    0.095, 5960.256,    0.026
5961.280,    0.093, 5961.280,    0.026
5962.304,    0.107, 5962.304,    0.025
5963.328,    0.078, 5963.328,    0.027
5964.352,    0.109, 5964.352,    0.024
5965.376,    0.070, 5965.376,    0.028
5966.400,    0.091, 5966.400,    0.026
5967.424,    0.061, 5967.424,    0.028
5968.448,    0.063, 5968.448,    0.028
5969.472,    0.051, 5969.472,    0.029
5970.496,    0.061, 5970.496,    0.028
5971.520,    0.046, 5971.520,    0.029
5972.544,    0.046, 5972.544,    0.029
5973.568,    0.036, 5973.568,    0.030
5974.592,    0.031, 5974.592,    0.031
5975.616,    0.030, 5975.616,    0.031
5976.640,    0.026, 5976.640,    0.031
5977.664,    0.037, 5977.664,    0.030
5978.688,    0.026, 5978.688,    0.031
5979.712,    0.052, 5979.712,    0.029
5980.736,    0.025, 5980.736,    0.031
5981.760,    0.052, 5981.760,    0.029
5982.784,    0.022, 5982.784,    0.031
5983.808,    0.039, 5983.808,    0.030
5984.832,    0.028, 5984.832,    0.031
5985.856,    0.038, 5985.856,    0.030
5986.880,    0.036, 5986.880,    0.030
5987.904,    0.035, 5987.904,    0.031
5988.928,    0.035, 5988.928,    0.030
5989.952,    0.030, 5989.952,    0.031
5990.976,    0.033, 5990.976,    0.031
5992.000,    0.040, 5992.000,    0.030
5993.024,    0.040, 5993.024,    0.030
5994.048,    0.043, 5994.048,    0.030
5995.072,    0.041, 5995.072,    0.030
5996.096,    0.044, 5996.096,    0.030
5997.120,    0.042, 5997.120,    0.030
5998.144,    0.039, 5998.144,    0.030
5999.168,    0.043, 5999.168,    0.030
6000.192,    0.040, 6000.192,    0.030
6001.216,    0.045, 6001.216,    0.030
6002.240,    0.044, 6002.240,    0.030
6003.264,    0.045, 6003.264,    0.030
6004.288,    0.043, 6004.288,    0.030
6005.312,    0.046, 6005.312,    0.030
6006.336,    0.045, 6006.336,    0.030
6007.360,    0.045, 6007.360,    0.030
6008.384,    0.044, 6008.384,    0.030
6009.408,    0.045, 6009.408,    0.030
6010.432,    0.045, 6010.432,    0.030
6011.456,    0.043, 6011.456,    0.030
6012.480,    0.046, 6012.480,    0.030
6013.504,    0.046, 6013.504,    0.030
6014.528,    0.048, 6014.528,    0.030
6015.552,    0.042, 6015.552,    0.030
6016.576,    0.046, 6016.576,    0.030
6017.600,    0.045, 6017.600,    0.030
6018.623,    0.044, 6018.623,    0.030
6019.648,    0.043, 6019.648,    0.030
6020.672,    0.047, 6020.672,    0.030
6021.696,    0.044, 6021.696,    0.030
6022.720,    0.045, 6022.720,    0.030
6023.744,    0.045, 6023.744,    0.030
6024.768,    0.045, 6024.768,    0.030
6025.792,    0.040, 6025.792,    0.031
6026.816,    0.040, 6026.816,    0.030
6027.840,    0.043, 6027.840,    0.030
6028.864,    0.046, 6028.864,    0.030
6029.888,    0.035, 6029.888,    0.031
6030.912,    0.041, 6030.912,    0.030
6031.936,    0.043, 6031.936,    0.030
6032.960,    0.038, 6032.960,    0.031
6033.984,    0.043, 6033.984,    0.031
6035.008,    0.033, 6035.008,    0.031
6036.032,    0.036, 6036.032,    0.031
6037.056,    0.033, 6037.056,    0.032
6038.080,    0.037, 6038.080,    0.031
6039.104,    0.036, 6039.104,    0.031
6040.128,    0.034, 6040.128,    0.032
6041.152,    0.034, 6041.152,    0.031
6042.176,    0.034, 6042.176,    0.031
6043.200,    0.029, 6043.200,    0.032
6044.224,    0.033, 6044.224,    0.031
6045.248,    0.023, 6045.248,    0.032
6046.272,    0.028, 6046.272,    0.032
6047.296,    0.024, 6047.296,    0.032
6048.320,    0.022, 6048.320,    0.032
6049.344,    0.015, 6049.344,    0.033
6050.368,    0.019, 6050.368,    0.032
6051.392,    0.015, 6051.392,    0.033
6052.416,    0.011, 6052.416,    0.033
6053.440,    0.009, 6053.440,    0.034
6054.464,    0.010, 6054.464,    0.033
6055.488,    0.011, 6055.488,    0.033
6056.512,    0.008, 6056.512,    0.034
6057.536,   -0.007, 6057.536,    0.035
6058.560,   -0.008, 6058.560,    0.035
6059.584,   -0.018, 6059.584,    0.036
6060.608,   -0.029, 6060.608,    0.036
6061.632,   -0.019, 6061.632,    0.036
6062.656,   -0.049, 6062.656,    0.038
6063.680,   -0.038, 6063.680,    0.037
6064.704,   -0.059, 6064.704,    0.039
6065.728,   -0.062, 6065.728,    0.039
6066.752,   -0.082, 6066.752,    0.041
6067.776,   -0.085, 6067.776,    0.041
6068.800,   -0.109, 6068.800,    0.043
6069.824,   -0.114, 6069.824,    0.043
6070.848,   -0.129, 6070.848,    0.044
6071.872,   -0.150, 6071.872,    0.046
6072.896,   -0.170, 6072.896,    0.048
6073.920,   -0.178, 6073.920,    0.048
6074.944,   -0.080, 6074.944,    0.040
6075.968,   -0.181, 6075.968,    0.049
6076.992,   -0.217, 6076.992,    0.051
6078.016,   -0.142, 6078.016,    0.045
6079.040,   -0.236, 6079.040,    0.053
6080.064,   -0.193, 6080.064,    0.049
6081.088,   -0.224, 6081.088,    0.052
6082.112,   -0.194, 6082.112,    0.050
6083.136,   -0.210, 6083.136,    0.051
6084.160,   -0.165, 6084.160,    0.047
6085.184,   -0.156, 6085.184,    0.047
6086.208,   -0.103, 6086.208,    0.043
6087.232,   -0.091, 6087.232,    0.042
6088.256,   -0.024, 6088.256,    0.037
6089.280,    0.040, 6089.280,    0.032
6090.304,    0.126, 6090.304,    0.025
6091.328,    0.172, 6091.328,    0.021
6092.352,    0.259, 6092.352,    0.015
6093.376,    0.312, 6093.376,    0.011
6094.400,    0.392, 6094.400,    0.004
6095.424,    0.435, 6095.424,    0.002
6096.448,    0.549, 6096.448,   -0.007
6097.472,    0.541, 6097.472,   -0.007
6098.496,    0.639, 6098.496,   -0.015
6099.520,    0.599, 6099.520,   -0.011
6100.544,    0.687, 6100.544,   -0.019
6101.568,    0.647, 6101.568,   -0.015
6102.592,    0.686, 6102.592,   -0.018
6103.616,    0.639, 6103.616,   -0.015
6104.640,    0.683, 6104.640,   -0.018
6105.664,    0.588, 6105.664,   -0.011
6106.688,    0.650, 6106.688,   -0.016
6107.712,    0.658, 6107.712,   -0.016
6108.736,    0.513, 6108.736,   -0.005
6109.760,    0.648, 6109.760,   -0.015
6110.784,    0.493, 6110.784,   -0.003
6111.808,    0.661, 6111.808,   -0.016
6112.832,    0.596, 6112.832,   -0.011
6113.856,    0.651, 6113.856,   -0.016
6114.880,    0.245, 6114.880,    0.017
6115.904,    0.653, 6115.904,   -0.015
6116.928,    0.609, 6116.928,   -0.012
6117.952,    0.613, 6117.952,   -0.012
6118.976,    0.599, 6118.976,   -0.011
6120.000,    0.636, 6120.000,   -0.014
6121.024,    0.604, 6121.024,   -0.012
6122.048,    0.622, 6122.048,   -0.013
6123.072,    0.598, 6123.072,   -0.011
6124.096,    0.481, 6124.096,   -0.004
6125.120,    0.589, 6125.120,   -0.011
6126.144,    0.426, 6126.144,    0.002
6127.168,    0.548, 6127.168,   -0.007
6128.192,    0.473, 6128.192,   -0.001
6129.216,    0.483, 6129.216,   -0.002
6130.240,    0.435, 6130.240,    0.001
6131.264,    0.446, 6131.264,    0.001
6132.288,    0.365, 6132.288,    0.007
6133.312,    0.377, 6133.312,    0.006
6134.336,    0.334, 6134.336,    0.009
6135.360,    0.291, 6135.360,    0.013
6136.384,    0.258, 6136.384,    0.015
6137.408,    0.224, 6137.408,    0.018
6138.432,    0.170, 6138.432,    0.022
6139.456,    0.169, 6139.456,    0.022
6140.480,    0.123, 6140.480,    0.026
6141.504,    0.111, 6141.504,    0.027
6142.528,    0.062, 6142.528,    0.030
6143.552,    0.084, 6143.552,    0.029
6144.576,    0.047, 6144.576,    0.032
6145.600,    0.039, 6145.600,    0.033
6146.623,   -0.004, 6146.623,    0.036
6147.648,    0.011, 6147.648,    0.035
6148.672,   -0.035, 6148.672,    0.038
6149.696,    0.006, 6149.696,    0.035
6150.720,   -0.045, 6150.720,    0.039
6151.744,   -0.029, 6151.744,    0.038
6152.768,   -0.023, 6152.768,    0.037
6153.792,   -0.046, 6153.792,    0.039
6154.816,    0.136, 6154.816,    0.025
6155.840,   -0.029, 6155.840,    0.038
6156.864,    0.045, 6156.864,    0.033
6157.888,   -0.005, 6157.888,    0.036
6158.912,    0.043, 6158.912,    0.032
6159.936,    0.003, 6159.936,    0.036
6160.960,    0.044, 6160.960,    0.032
6161.984,    0.037, 6161.984,    0.033
6163.008,    0.097, 6163.008,    0.028
6164.032,    0.124, 6164.032,    0.026
6165.056,    0.132, 6165.056,    0.025
6166.080,    0.166, 6166.080,    0.023
6167.104,    0.186, 6167.104,    0.021
6168.128,    0.242, 6168.128,    0.017
6169.152,    0.288, 6169.152,    0.014
6170.176,    0.331, 6170.176,    0.010
6171.200,    0.362, 6171.200,    0.008
6172.224,    0.342, 6172.224,    0.009
6173.248,    0.392, 6173.248,    0.005
6174.272,    0.355, 6174.272,    0.008
6175.296,    0.475, 6175.296,   -0.001
6176.320,    0.412, 6176.320,    0.004
6177.344,    0.523, 6177.344,   -0.005
6178.368,    0.467, 6178.368,   -0.000
6179.392,    0.543, 6179.392,   -0.006
6180.416,    0.506, 6180.416,   -0.003
6181.440,    0.558, 6181.440,   -0.007
6182.464,    0.550, 6182.464,   -0.007
6183.488,    0.582, 6183.488,   -0.009
6184.512,    0.576, 6184.512,   -0.009
6185.536,    0.561, 6185.536,   -0.007
6186.560,    0.584, 6186.560,   -0.009
6187.584,    0.506, 6187.584,   -0.004
6188.608,    0.584, 6188.608,   -0.009
6189.632,    0.464, 6189.632,   -0.000
6190.656,    0.577, 6190.656,   -0.009
6191.680,    0.411, 6191.680,    0.005
6192.704,    0.558, 6192.704,   -0.007
6193.728,    0.475, 6193.728,   -0.000
6194.752,    0.214, 6194.752,    0.019
6195.776,    0.465, 6195.776,    0.000
6196.800,    0.488, 6196.800,   -0.002
6197.824,    0.459, 6197.824,    0.001
6198.848,    0.469, 6198.848,   -0.000
6199.872,    0.420, 6199.872,    0.004
6200.896,    0.434, 6200.896,    0.002
6201.920,    0.420, 6201.920,    0.004
6202.944,    0.392, 6202.944,    0.006
6203.968,    0.385, 6203.968,    0.006
6204.992,    0.283, 6204.992,    0.014
6206.016,    0.310, 6206.016,    0.012
6207.040,    0.264, 6207.040,    0.016
6208.064,    0.280, 6208.064,    0.015
6209.088,    0.233, 6209.088,    0.018
6210.112,    0.222, 6210.112,    0.019
6211.136,    0.201, 6211.136,    0.021
6212.160,    0.204, 6212.160,    0.021
6213.184,    0.185, 6213.184,    0.022
6214.208,    0.161, 6214.208,    0.024
6215.232,    0.143, 6215.232,    0.025
6216.256,    0.118, 6216.256,    0.027
6217.280,    0.125, 6217.280,    0.027
6218.304,    0.123, 6218.304,    0.027
6219.328,    0.110, 6219.328,    0.028
6220.352,    0.090, 6220.352,    0.030
6221.376,    0.101, 6221.376,    0.029
6222.400,    0.113, 6222.400,    0.028
6223.424,    0.100, 6223.424,    0.029
6224.448,    0.115, 6224.448,    0.028
6225.472,    0.107, 6225.472,    0.028
6226.496,    0.122, 6226.496,    0.027
6227.520,    0.117, 6227.520,    0.027
6228.544,    0.131, 6228.544,    0.027
6229.568,    0.133, 6229.568,    0.026
6230.592,    0.161, 6230.592,    0.024
6231.616,    0.158, 6231.616,    0.024
6232.640,    0.181, 6232.640,    0.023
6233.664,    0.194, 6233.664,    0.022
6234.688,    0.194, 6234.688,    0.021
6235.712,    0.252, 6235.712,    0.017
6236.736,    0.274, 6236.736,    0.015
6237.760,    0.248, 6237.760,    0.018
6238.784,    0.308, 6238.784,    0.013
6239.808,    0.271, 6239.808,    0.016
6240.832,    0.336, 6240.832,    0.011
6241.856,    0.346, 6241.856,    0.010
6242.880,    0.373, 6242.880,    0.008
6243.904,    0.354, 6243.904,    0.010
6244.928,    0.410, 6244.928,    0.005
6245.952,    0.356, 6245.952,    0.009
6246.976,    0.448, 6246.976,    0.002
6248.000,    0.445, 6248.000,    0.002
6249.024,    0.452, 6249.024,    0.002
6250.048,    0.481, 6250.048,   -0.000
6251.072,    0.448, 6251.072,    0.002
6252.096,    0.481, 6252.096,   -0.001
6253.120,    0.394, 6253.120,    0.006
6254.144,    0.504, 6254.144,   -0.002
6255.168,    0.378, 6255.168,    0.008
6256.192,    0.503, 6256.192,   -0.002
6257.216,    0.436, 6257.216,    0.004
6258.240,    0.456, 6258.240,    0.002
6259.264,    0.447, 6259.264,    0.002
6260.288,    0.490, 6260.288,   -0.001
6261.312,    0.468, 6261.312,    0.001
6262.336,    0.477, 6262.336,    0.000
6263.360,    0.446, 6263.360,    0.002
6264.384,    0.461, 6264.384,    0.001
6265.408,    0.444, 6265.408,    0.002
6266.432,    0.423, 6266.432,    0.004
6267.456,    0.412, 6267.456,    0.005
6268.480,    0.371, 6268.480,    0.008
6269.504,    0.388, 6269.504,    0.007
6270.528,    0.322, 6270.528,    0.012
6271.552,    0.383, 6271.552,    0.007
6272.576,    0.315, 6272.576,    0.013
6273.600,    0.385, 6273.600,    0.007
6274.624,    0.256, 6274.624,    0.017
6275.648,    0.360, 6275.648,    0.009
6276.672,    0.325, 6276.672,    0.012
6277.696,    0.318, 6277.696,    0.012
6278.720,    0.298, 6278.720,    0.014
6279.744,    0.296, 6279.744,    0.014
6280.768,    0.279, 6280.768,    0.016
6281.792,    0.282, 6281.792,    0.016
6282.816,    0.268, 6282.816,    0.016
6283.840,    0.259, 6283.840,    0.017
6284.864,    0.254, 6284.864,    0.018
6285.888,    0.237, 6285.888,    0.019
6286.912,    0.271, 6286.912,    0.016
6287.936,    0.241, 6287.936,    0.019
6288.960,    0.251, 6288.960,    0.018
6289.984,    0.250, 6289.984,    0.018
6291.008,    0.245, 6291.008,    0.018
6292.032,    0.245, 6292.032,    0.018
6293.056,    0.245, 6293.056,    0.018
6294.080,    0.262, 6294.080,    0.017
6295.104,    0.256, 6295.104,    0.017
6296.128,    0.264, 6296.128,    0.017
6297.152,    0.272, 6297.152,    0.016
6298.176,    0.277, 6298.176,    0.016
6299.200,    0.274, 6299.200,    0.016
6300.224,    0.299, 6300.224,    0.015
6301.248,    0.283, 6301.248,    0.015
6302.272,    0.316, 6302.272,    0.013
6303.296,    0.261, 6303.296,    0.017
6304.320,    0.308, 6304.320,    0.013
6305.344,    0.277, 6305.344,    0.016
6306.368,    0.322, 6306.368,    0.013
6307.392,    0.300, 6307.392,    0.014
6308.416,    0.337, 6308.416,    0.012
6309.440,    0.331, 6309.440,    0.012
6310.464,    0.326, 6310.464,    0.012
6311.488,    0.357, 6311.488,    0.010
6312.512,    0.371, 6312.512,    0.009
6313.536,    0.357, 6313.536,    0.010
6314.560,    0.254, 6314.560,    0.019
6315.584,    0.406, 6315.584,    0.006
6316.608,    0.318, 6316.608,    0.012
6317.632,    0.387, 6317.632,    0.008
6318.656,    0.319, 6318.656,    0.013
6319.680,    0.408, 6319.680,    0.006
6320.704,    0.354, 6320.704,    0.011
6321.727,    0.400, 6321.727,    0.007
6322.752,    0.393, 6322.752,    0.008
6323.776,    0.441, 6323.776,    0.003
6324.800,    0.383, 6324.800,    0.008
6325.824,    0.418, 6325.824,    0.006
6326.848,    0.406, 6326.848,    0.007
6327.872,    0.389, 6327.872,    0.008
6328.895,    0.414, 6328.895,    0.006
6329.920,    0.401, 6329.920,    0.007
6330.944,    0.414, 6330.944,    0.006
6331.968,    0.397, 6331.968,    0.007
6332.992,    0.422, 6332.992,    0.005
6334.016,    0.335, 6334.016,    0.011
6335.040,    0.417, 6335.040,    0.006
6336.064,    0.360, 6336.064,    0.011
6337.088,    0.418, 6337.088,    0.006
6338.112,    0.352, 6338.112,    0.011
6339.136,    0.376, 6339.136,    0.008
6340.160,    0.369, 6340.160,    0.009
6341.184,    0.390, 6341.184,    0.008
6342.208,    0.383, 6342.208,    0.008
6343.232,    0.407, 6343.232,    0.006
6344.256,    0.391, 6344.256,    0.008
6345.280,    0.398, 6345.280,    0.007
