# Temperatura celda = 27.9º, Temperatura Laser = 23.926º, Frecuencia Rampa = 79.13 Hz, Amplitud = 76 mVpp, Offset = -4.9 mV, Error Mean = 40, Error std = 350, Xscale = 1020 us, Yscale = 1V 
t1 [us]      ,ch1 [V]     ,t2 [us]      ,ch2 [V]
5736.960,   -0.014, 5736.960,    0.030
5737.984,   -0.025, 5737.984,    0.031
5739.008,   -0.026, 5739.008,    0.031
5740.032,   -0.027, 5740.032,    0.031
5741.056,   -0.033, 5741.056,    0.032
5742.080,   -0.036, 5742.080,    0.032
5743.104,   -0.044, 5743.104,    0.032
5744.128,   -0.047, 5744.128,    0.032
5745.152,   -0.056, 5745.152,    0.033
5746.176,   -0.060, 5746.176,    0.033
5747.200,   -0.054, 5747.200,    0.033
5748.224,   -0.066, 5748.224,    0.033
5749.248,   -0.067, 5749.248,    0.033
5750.272,   -0.074, 5750.272,    0.034
5751.296,   -0.071, 5751.296,    0.034
5752.320,   -0.075, 5752.320,    0.034
5753.344,   -0.081, 5753.344,    0.034
5754.368,   -0.068, 5754.368,    0.034
5755.392,   -0.066, 5755.392,    0.033
5756.416,   -0.051, 5756.416,    0.033
5757.440,   -0.072, 5757.440,    0.034
5758.464,   -0.040, 5758.464,    0.032
5759.488,   -0.054, 5759.488,    0.033
5760.512,   -0.032, 5760.512,    0.032
5761.536,   -0.029, 5761.536,    0.032
5762.560,   -0.002, 5762.560,    0.030
5763.584,   -0.001, 5763.584,    0.030
5764.608,    0.018, 5764.608,    0.029
5765.632,    0.028, 5765.632,    0.029
5766.656,    0.045, 5766.656,    0.028
5767.680,    0.057, 5767.680,    0.027
5768.704,    0.074, 5768.704,    0.027
5769.728,    0.068, 5769.728,    0.027
5770.752,    0.086, 5770.752,    0.026
5771.776,    0.067, 5771.776,    0.027
5772.800,    0.093, 5772.800,    0.026
5773.824,    0.073, 5773.824,    0.027
5774.848,    0.094, 5774.848,    0.026
5775.872,    0.088, 5775.872,    0.026
5776.896,    0.089, 5776.896,    0.026
5777.920,    0.074, 5777.920,    0.027
5778.944,    0.087, 5778.944,    0.026
5779.968,    0.086, 5779.968,    0.026
5780.992,    0.071, 5780.992,    0.027
5782.016,    0.070, 5782.016,    0.027
5783.040,    0.062, 5783.040,    0.028
5784.064,    0.057, 5784.064,    0.028
5785.088,    0.052, 5785.088,    0.028
5786.112,    0.052, 5786.112,    0.028
5787.136,    0.045, 5787.136,    0.028
5788.160,    0.038, 5788.160,    0.029
5789.184,    0.040, 5789.184,    0.029
5790.208,    0.032, 5790.208,    0.029
5791.232,    0.029, 5791.232,    0.029
5792.256,    0.028, 5792.256,    0.029
5793.280,    0.025, 5793.280,    0.029
5794.304,    0.017, 5794.304,    0.030
5795.328,    0.021, 5795.328,    0.029
5796.352,    0.014, 5796.352,    0.030
5797.376,    0.014, 5797.376,    0.030
5798.400,    0.007, 5798.400,    0.030
5799.424,    0.004, 5799.424,    0.030
5800.448,    0.004, 5800.448,    0.030
5801.472,    0.003, 5801.472,    0.030
5802.496,    0.003, 5802.496,    0.031
5803.520,   -0.008, 5803.520,    0.031
5804.544,   -0.003, 5804.544,    0.031
5805.568,   -0.012, 5805.568,    0.031
5806.592,   -0.008, 5806.592,    0.031
5807.616,   -0.018, 5807.616,    0.032
5808.640,   -0.017, 5808.640,    0.032
5809.664,   -0.018, 5809.664,    0.032
5810.689,   -0.017, 5810.689,    0.032
5811.712,   -0.025, 5811.712,    0.032
5812.736,   -0.017, 5812.736,    0.032
5813.760,   -0.024, 5813.760,    0.032
5814.784,   -0.021, 5814.784,    0.032
5815.808,   -0.022, 5815.808,    0.032
5816.832,   -0.024, 5816.832,    0.032
5817.856,   -0.019, 5817.856,    0.032
5818.880,   -0.021, 5818.880,    0.032
5819.904,   -0.016, 5819.904,    0.032
5820.928,   -0.022, 5820.928,    0.032
5821.952,   -0.019, 5821.952,    0.032
5822.976,   -0.015, 5822.976,    0.032
5824.000,   -0.021, 5824.000,    0.032
5825.024,   -0.012, 5825.024,    0.032
5826.048,   -0.017, 5826.048,    0.032
5827.072,   -0.019, 5827.072,    0.032
5828.096,   -0.016, 5828.096,    0.032
5829.120,   -0.016, 5829.120,    0.032
5830.144,   -0.016, 5830.144,    0.032
5831.168,   -0.015, 5831.168,    0.032
5832.192,   -0.022, 5832.192,    0.032
5833.216,   -0.022, 5833.216,    0.032
5834.240,   -0.020, 5834.240,    0.032
5835.264,   -0.022, 5835.264,    0.032
5836.288,   -0.018, 5836.288,    0.032
5837.312,   -0.024, 5837.312,    0.032
5838.336,   -0.021, 5838.336,    0.032
5839.360,   -0.029, 5839.360,    0.033
5840.384,   -0.024, 5840.384,    0.032
5841.408,   -0.026, 5841.408,    0.033
5842.432,   -0.047, 5842.432,    0.034
5843.456,   -0.029, 5843.456,    0.033
5844.480,   -0.031, 5844.480,    0.033
5845.504,   -0.032, 5845.504,    0.033
5846.528,   -0.033, 5846.528,    0.033
5847.552,   -0.041, 5847.552,    0.033
5848.576,   -0.046, 5848.576,    0.034
5849.600,   -0.050, 5849.600,    0.034
5850.624,   -0.059, 5850.624,    0.034
5851.648,   -0.049, 5851.648,    0.034
5852.672,   -0.077, 5852.672,    0.035
5853.696,   -0.058, 5853.696,    0.034
5854.720,   -0.074, 5854.720,    0.035
5855.744,   -0.075, 5855.744,    0.035
5856.768,   -0.086, 5856.768,    0.036
5857.792,   -0.084, 5857.792,    0.035
5858.816,   -0.108, 5858.816,    0.037
5859.840,   -0.115, 5859.840,    0.037
5860.864,   -0.112, 5860.864,    0.037
5861.888,   -0.122, 5861.888,    0.038
5862.912,   -0.133, 5862.912,    0.038
5863.936,   -0.141, 5863.936,    0.038
5864.960,   -0.154, 5864.960,    0.039
5865.984,   -0.171, 5865.984,    0.040
5867.008,   -0.192, 5867.008,    0.041
5868.032,   -0.192, 5868.032,    0.041
5869.056,   -0.223, 5869.056,    0.042
5870.080,   -0.232, 5870.080,    0.043
5871.104,   -0.245, 5871.104,    0.043
5872.128,   -0.265, 5872.128,    0.044
5873.152,   -0.274, 5873.152,    0.045
5874.176,   -0.272, 5874.176,    0.045
5875.200,   -0.295, 5875.200,    0.046
5876.224,   -0.282, 5876.224,    0.045
5877.248,   -0.288, 5877.248,    0.046
5878.272,   -0.266, 5878.272,    0.044
5879.296,   -0.213, 5879.296,    0.042
5880.320,   -0.197, 5880.320,    0.041
5881.344,   -0.091, 5881.344,    0.036
5882.368,   -0.087, 5882.368,    0.036
5883.392,   -0.009, 5883.392,    0.033
5884.416,    0.040, 5884.416,    0.030
5885.440,    0.080, 5885.440,    0.028
5886.464,    0.155, 5886.464,    0.024
5887.488,    0.178, 5887.488,    0.023
5888.512,    0.233, 5888.512,    0.021
5889.536,    0.230, 5889.536,    0.021
5890.560,    0.290, 5890.560,    0.018
5891.584,    0.294, 5891.584,    0.018
5892.608,    0.121, 5892.608,    0.026
5893.632,    0.327, 5893.632,    0.016
5894.656,    0.284, 5894.656,    0.018
5895.680,    0.319, 5895.680,    0.017
5896.704,    0.207, 5896.704,    0.022
5897.728,    0.279, 5897.728,    0.018
5898.752,    0.201, 5898.752,    0.022
5899.776,    0.235, 5899.776,    0.021
5900.800,    0.185, 5900.800,    0.023
5901.824,    0.188, 5901.824,    0.023
5902.848,    0.169, 5902.848,    0.024
5903.872,    0.144, 5903.872,    0.025
5904.896,    0.138, 5904.896,    0.025
5905.920,    0.118, 5905.920,    0.026
5906.944,    0.110, 5906.944,    0.027
5907.968,    0.091, 5907.968,    0.028
5908.992,    0.082, 5908.992,    0.028
5910.016,    0.064, 5910.016,    0.029
5911.040,    0.060, 5911.040,    0.029
5912.064,    0.046, 5912.064,    0.030
5913.088,    0.039, 5913.088,    0.030
5914.112,    0.052, 5914.112,    0.030
5915.136,    0.023, 5915.136,    0.031
5916.160,    0.044, 5916.160,    0.030
5917.184,    0.018, 5917.184,    0.031
5918.208,    0.029, 5918.208,    0.031
5919.232,    0.003, 5919.232,    0.032
5920.256,    0.019, 5920.256,    0.031
5921.280,    0.002, 5921.280,    0.032
5922.304,    0.003, 5922.304,    0.032
5923.328,   -0.005, 5923.328,    0.033
5924.352,   -0.000, 5924.352,    0.033
5925.376,   -0.001, 5925.376,    0.033
5926.400,   -0.003, 5926.400,    0.033
5927.424,    0.012, 5927.424,    0.032
5928.448,    0.002, 5928.448,    0.032
5929.472,    0.023, 5929.472,    0.031
5930.496,    0.001, 5930.496,    0.032
5931.520,    0.010, 5931.520,    0.032
5932.544,    0.002, 5932.544,    0.032
5933.568,    0.011, 5933.568,    0.032
5934.592,    0.009, 5934.592,    0.032
5935.616,    0.023, 5935.616,    0.032
5936.640,    0.015, 5936.640,    0.032
5937.664,    0.016, 5937.664,    0.032
5938.688,    0.012, 5938.688,    0.032
5939.712,    0.015, 5939.712,    0.032
5940.736,    0.017, 5940.736,    0.032
5941.760,    0.011, 5941.760,    0.032
5942.784,    0.031, 5942.784,    0.031
5943.808,    0.024, 5943.808,    0.032
5944.832,    0.014, 5944.832,    0.032
5945.856,    0.018, 5945.856,    0.032
5946.880,    0.015, 5946.880,    0.032
5947.904,    0.014, 5947.904,    0.032
5948.928,    0.018, 5948.928,    0.032
5949.952,    0.013, 5949.952,    0.032
5950.976,    0.017, 5950.976,    0.032
5952.000,    0.018, 5952.000,    0.032
5953.024,    0.020, 5953.024,    0.032
5954.048,    0.016, 5954.048,    0.032
5955.072,    0.018, 5955.072,    0.032
5956.096,    0.017, 5956.096,    0.032
5957.120,    0.017, 5957.120,    0.032
5958.144,    0.015, 5958.144,    0.032
5959.168,    0.018, 5959.168,    0.032
5960.192,    0.014, 5960.192,    0.032
5961.216,    0.020, 5961.216,    0.032
5962.240,    0.021, 5962.240,    0.032
5963.264,    0.019, 5963.264,    0.032
5964.288,    0.017, 5964.288,    0.032
5965.312,    0.010, 5965.312,    0.033
5966.336,    0.018, 5966.336,    0.032
5967.360,    0.015, 5967.360,    0.032
5968.384,    0.015, 5968.384,    0.032
5969.408,    0.012, 5969.408,    0.032
5970.432,    0.015, 5970.432,    0.032
5971.456,    0.011, 5971.456,    0.033
5972.480,    0.017, 5972.480,    0.032
5973.504,    0.014, 5973.504,    0.032
5974.528,    0.015, 5974.528,    0.032
5975.552,    0.013, 5975.552,    0.033
5976.576,    0.010, 5976.576,    0.033
5977.600,    0.009, 5977.600,    0.033
5978.624,    0.010, 5978.624,    0.033
5979.648,    0.006, 5979.648,    0.033
5980.672,    0.006, 5980.672,    0.033
5981.696,    0.014, 5981.696,    0.033
5982.720,    0.009, 5982.720,    0.033
5983.744,    0.004, 5983.744,    0.033
5984.768,    0.008, 5984.768,    0.033
5985.792,    0.003, 5985.792,    0.033
5986.816,    0.004, 5986.816,    0.033
5987.840,   -0.005, 5987.840,    0.034
5988.864,    0.002, 5988.864,    0.033
5989.888,   -0.006, 5989.888,    0.034
5990.912,   -0.008, 5990.912,    0.034
5991.936,   -0.002, 5991.936,    0.034
5992.960,   -0.027, 5992.960,    0.035
5993.984,   -0.015, 5993.984,    0.034
5995.008,   -0.022, 5995.008,    0.035
5996.032,   -0.017, 5996.032,    0.034
5997.056,   -0.025, 5997.056,    0.035
5998.080,   -0.029, 5998.080,    0.035
5999.104,   -0.037, 5999.104,    0.035
6000.128,   -0.031, 6000.128,    0.035
6001.152,   -0.043, 6001.152,    0.035
6002.176,   -0.044, 6002.176,    0.035
6003.200,   -0.054, 6003.200,    0.036
6004.224,   -0.060, 6004.224,    0.036
6005.248,   -0.063, 6005.248,    0.037
6006.272,   -0.081, 6006.272,    0.037
6007.296,   -0.093, 6007.296,    0.038
6008.320,   -0.102, 6008.320,    0.039
6009.344,   -0.105, 6009.344,    0.039
6010.368,   -0.117, 6010.368,    0.039
6011.392,   -0.136, 6011.392,    0.040
6012.416,   -0.147, 6012.416,    0.041
6013.440,   -0.160, 6013.440,    0.041
6014.464,   -0.173, 6014.464,    0.042
6015.488,   -0.180, 6015.488,    0.042
6016.512,   -0.193, 6016.512,    0.043
6017.536,   -0.209, 6017.536,    0.044
6018.560,   -0.223, 6018.560,    0.044
6019.584,   -0.223, 6019.584,    0.044
6020.608,   -0.232, 6020.608,    0.045
6021.632,   -0.196, 6021.632,    0.043
6022.656,   -0.224, 6022.656,    0.044
6023.680,   -0.120, 6023.680,    0.040
6024.704,   -0.198, 6024.704,    0.043
6025.728,   -0.118, 6025.728,    0.039
6026.752,   -0.165, 6026.752,    0.042
6027.776,   -0.099, 6027.776,    0.039
6028.800,   -0.121, 6028.800,    0.040
6029.824,   -0.047, 6029.824,    0.036
6030.848,   -0.031, 6030.848,    0.035
6031.872,    0.017, 6031.872,    0.033
6032.896,    0.063, 6032.896,    0.031
6033.920,    0.139, 6033.920,    0.027
6034.944,    0.181, 6034.944,    0.025
6035.968,    0.271, 6035.968,    0.021
6036.992,    0.314, 6036.992,    0.018
6038.016,    0.390, 6038.016,    0.015
6039.040,    0.343, 6039.040,    0.017
6040.064,    0.509, 6040.064,    0.009
6041.088,    0.471, 6041.088,    0.011
6042.112,    0.583, 6042.112,    0.006
6043.136,    0.293, 6043.136,    0.020
6044.160,    0.603, 6044.160,    0.005
6045.184,    0.559, 6045.184,    0.007
6046.208,    0.578, 6046.208,    0.006
6047.232,    0.531, 6047.232,    0.008
6048.256,    0.562, 6048.256,    0.007
6049.280,    0.521, 6049.280,    0.009
6050.304,    0.536, 6050.304,    0.008
6051.328,    0.498, 6051.328,    0.010
6052.352,    0.476, 6052.352,    0.011
6053.376,    0.475, 6053.376,    0.011
6054.400,    0.368, 6054.400,    0.016
6055.424,    0.423, 6055.424,    0.014
6056.448,    0.333, 6056.448,    0.018
6057.472,    0.409, 6057.472,    0.014
6058.496,    0.377, 6058.496,    0.016
6059.520,    0.366, 6059.520,    0.017
6060.544,    0.350, 6060.544,    0.017
6061.568,    0.353, 6061.568,    0.017
6062.592,    0.345, 6062.592,    0.018
6063.616,    0.309, 6063.616,    0.019
6064.640,    0.316, 6064.640,    0.019
6065.664,    0.312, 6065.664,    0.019
6066.688,    0.303, 6066.688,    0.020
6067.712,    0.292, 6067.712,    0.020
6068.736,    0.270, 6068.736,    0.021
6069.760,    0.237, 6069.760,    0.023
6070.784,    0.256, 6070.784,    0.022
6071.808,    0.216, 6071.808,    0.024
6072.832,    0.238, 6072.832,    0.023
6073.856,    0.209, 6073.856,    0.024
6074.880,    0.221, 6074.880,    0.024
6075.904,    0.208, 6075.904,    0.024
6076.928,    0.161, 6076.928,    0.027
6077.952,    0.177, 6077.952,    0.026
6078.976,    0.154, 6078.976,    0.027
6080.000,    0.151, 6080.000,    0.027
6081.024,    0.135, 6081.024,    0.028
6082.048,    0.126, 6082.048,    0.028
6083.072,    0.125, 6083.072,    0.029
6084.096,    0.071, 6084.096,    0.031
6085.120,    0.094, 6085.120,    0.030
6086.144,    0.060, 6086.144,    0.032
6087.168,    0.111, 6087.168,    0.029
6088.192,    0.019, 6088.192,    0.034
6089.216,    0.074, 6089.216,    0.031
6090.240,   -0.013, 6090.240,    0.035
6091.264,    0.008, 6091.264,    0.034
6092.288,   -0.041, 6092.288,    0.036
6093.312,    0.112, 6093.312,    0.029
6094.336,   -0.058, 6094.336,    0.038
6095.360,   -0.069, 6095.360,    0.038
6096.384,   -0.100, 6096.384,    0.040
6097.408,   -0.077, 6097.408,    0.039
6098.432,   -0.096, 6098.432,    0.039
6099.456,   -0.092, 6099.456,    0.039
6100.480,   -0.054, 6100.480,    0.038
6101.504,   -0.102, 6101.504,    0.040
6102.528,   -0.013, 6102.528,    0.035
6103.552,   -0.092, 6103.552,    0.039
6104.576,   -0.046, 6104.576,    0.037
6105.600,   -0.076, 6105.600,    0.039
6106.624,   -0.046, 6106.624,    0.037
6107.648,   -0.063, 6107.648,    0.038
6108.672,   -0.053, 6108.672,    0.038
6109.696,   -0.065, 6109.696,    0.038
6110.720,   -0.060, 6110.720,    0.038
6111.744,   -0.051, 6111.744,    0.037
6112.768,   -0.051, 6112.768,    0.037
6113.792,   -0.045, 6113.792,    0.037
6114.816,   -0.046, 6114.816,    0.037
6115.840,   -0.058, 6115.840,    0.038
6116.864,   -0.060, 6116.864,    0.038
6117.888,   -0.047, 6117.888,    0.037
6118.912,   -0.079, 6118.912,    0.039
6119.935,   -0.050, 6119.935,    0.037
6120.960,   -0.090, 6120.960,    0.040
6121.984,   -0.086, 6121.984,    0.039
6123.008,   -0.106, 6123.008,    0.040
6124.032,   -0.091, 6124.032,    0.040
6125.056,   -0.108, 6125.056,    0.040
6126.080,   -0.091, 6126.080,    0.040
6127.104,   -0.095, 6127.104,    0.040
6128.128,   -0.083, 6128.128,    0.039
6129.152,   -0.079, 6129.152,    0.039
6130.176,   -0.036, 6130.176,    0.037
6131.200,   -0.028, 6131.200,    0.037
6132.224,   -0.003, 6132.224,    0.035
6133.248,    0.033, 6133.248,    0.034
6134.272,    0.057, 6134.272,    0.033
6135.296,    0.075, 6135.296,    0.032
6136.320,    0.123, 6136.320,    0.029
6137.344,    0.132, 6137.344,    0.029
6138.368,    0.170, 6138.368,    0.027
6139.392,    0.179, 6139.392,    0.027
6140.416,    0.211, 6140.416,    0.025
6141.440,    0.214, 6141.440,    0.025
6142.464,    0.228, 6142.464,    0.024
6143.488,    0.082, 6143.488,    0.032
6144.512,    0.249, 6144.512,    0.023
6145.536,    0.240, 6145.536,    0.024
6146.560,    0.224, 6146.560,    0.024
6147.584,    0.231, 6147.584,    0.024
6148.608,    0.168, 6148.608,    0.027
6149.632,    0.219, 6149.632,    0.025
6150.656,    0.143, 6150.656,    0.029
6151.680,    0.189, 6151.680,    0.026
6152.704,    0.142, 6152.704,    0.029
6153.728,    0.136, 6153.728,    0.029
6154.752,    0.134, 6154.752,    0.029
6155.776,    0.118, 6155.776,    0.030
6156.800,    0.108, 6156.800,    0.030
6157.824,    0.091, 6157.824,    0.031
6158.848,    0.081, 6158.848,    0.032
6159.872,    0.052, 6159.872,    0.033
6160.896,    0.047, 6160.896,    0.033
6161.920,    0.049, 6161.920,    0.033
6162.944,    0.028, 6162.944,    0.035
6163.968,    0.025, 6163.968,    0.035
6164.992,    0.003, 6164.992,    0.036
6166.016,    0.021, 6166.016,    0.035
6167.040,   -0.016, 6167.040,    0.037
6168.064,   -0.015, 6168.064,    0.036
6169.088,   -0.020, 6169.088,    0.037
6170.112,   -0.019, 6170.112,    0.037
6171.136,   -0.030, 6171.136,    0.037
6172.160,   -0.021, 6172.160,    0.037
6173.184,   -0.042, 6173.184,    0.038
6174.208,   -0.039, 6174.208,    0.038
6175.232,   -0.045, 6175.232,    0.038
6176.256,   -0.043, 6176.256,    0.038
6177.280,   -0.026, 6177.280,    0.037
6178.304,   -0.046, 6178.304,    0.038
6179.328,   -0.027, 6179.328,    0.037
6180.352,   -0.046, 6180.352,    0.038
6181.376,   -0.017, 6181.376,    0.037
6182.400,   -0.039, 6182.400,    0.038
6183.424,   -0.029, 6183.424,    0.037
6184.448,   -0.037, 6184.448,    0.038
6185.472,   -0.034, 6185.472,    0.038
6186.496,   -0.035, 6186.496,    0.038
6187.520,   -0.029, 6187.520,    0.037
6188.544,   -0.031, 6188.544,    0.038
6189.568,   -0.027, 6189.568,    0.037
6190.592,   -0.022, 6190.592,    0.037
6191.616,   -0.022, 6191.616,    0.037
6192.640,   -0.029, 6192.640,    0.037
6193.664,   -0.028, 6193.664,    0.037
6194.688,   -0.017, 6194.688,    0.037
6195.712,   -0.010, 6195.712,    0.037
6196.736,   -0.015, 6196.736,    0.037
6197.760,   -0.019, 6197.760,    0.037
6198.784,   -0.020, 6198.784,    0.037
6199.808,   -0.020, 6199.808,    0.037
6200.832,   -0.013, 6200.832,    0.037
6201.856,   -0.016, 6201.856,    0.037
6202.880,   -0.015, 6202.880,    0.037
6203.904,   -0.015, 6203.904,    0.037
6204.928,   -0.011, 6204.928,    0.037
6205.952,   -0.015, 6205.952,    0.037
6206.976,   -0.010, 6206.976,    0.037
6208.000,   -0.012, 6208.000,    0.037
6209.024,   -0.012, 6209.024,    0.037
6210.048,   -0.011, 6210.048,    0.037
6211.072,   -0.012, 6211.072,    0.037
6212.096,   -0.010, 6212.096,    0.037
6213.120,   -0.008, 6213.120,    0.037
6214.144,   -0.012, 6214.144,    0.037
6215.168,   -0.007, 6215.168,    0.037
6216.192,   -0.007, 6216.192,    0.037
6217.216,   -0.008, 6217.216,    0.037
6218.240,   -0.010, 6218.240,    0.037
6219.264,   -0.006, 6219.264,    0.037
6220.288,   -0.009, 6220.288,    0.037
6221.312,   -0.006, 6221.312,    0.037
6222.336,   -0.004, 6222.336,    0.037
6223.360,   -0.004, 6223.360,    0.037
6224.384,   -0.002, 6224.384,    0.037
6225.408,   -0.009, 6225.408,    0.037
6226.432,   -0.009, 6226.432,    0.037
6227.456,   -0.003, 6227.456,    0.037
6228.480,   -0.006, 6228.480,    0.037
6229.504,   -0.005, 6229.504,    0.037
6230.528,   -0.003, 6230.528,    0.037
6231.552,   -0.001, 6231.552,    0.037
6232.576,   -0.004, 6232.576,    0.037
6233.600,   -0.002, 6233.600,    0.037
6234.624,   -0.003, 6234.624,    0.037
6235.648,   -0.004, 6235.648,    0.037
6236.672,   -0.001, 6236.672,    0.037
6237.696,    0.004, 6237.696,    0.036
6238.720,   -0.000, 6238.720,    0.037
6239.744,   -0.002, 6239.744,    0.037
6240.768,   -0.001, 6240.768,    0.037
6241.792,    0.002, 6241.792,    0.037
6242.816,   -0.001, 6242.816,    0.037
6243.840,    0.002, 6243.840,    0.037
6244.864,   -0.001, 6244.864,    0.037
6245.888,   -0.003, 6245.888,    0.037
6246.912,   -0.003, 6246.912,    0.037
6247.936,    0.002, 6247.936,    0.037
6248.960,   -0.002, 6248.960,    0.037
6249.984,    0.004, 6249.984,    0.037
6251.008,    0.002, 6251.008,    0.037
6252.032,   -0.002, 6252.032,    0.037
6253.056,   -0.003, 6253.056,    0.037
6254.080,    0.006, 6254.080,    0.037
6255.104,    0.001, 6255.104,    0.037
6256.128,    0.002, 6256.128,    0.037
6257.152,    0.003, 6257.152,    0.037
6258.176,    0.006, 6258.176,    0.037
6259.200,    0.005, 6259.200,    0.037
6260.224,    0.002, 6260.224,    0.037
6261.248,    0.001, 6261.248,    0.037
6262.272,    0.003, 6262.272,    0.037
