# Temperatura celda = 26.6º, Temperatura Laser = 23.926º, Frecuencia Rampa = 79.13 Hz, Amplitud = 76 mVpp, Offset = -4.9 mV, Error Mean = 350, Error std = 430 
t1 [us]      ,ch1 [V]     ,t2 [us]      ,ch2 [V]     
5847.744,   -0.096, 5847.744,    0.029
5848.768,   -0.099, 5848.768,    0.029
5849.792,   -0.099, 5849.792,    0.029
5850.816,   -0.098, 5850.816,    0.029
5851.840,   -0.099, 5851.840,    0.029
5852.864,   -0.097, 5852.864,    0.029
5853.888,   -0.097, 5853.888,    0.029
5854.912,   -0.098, 5854.912,    0.029
5855.935,   -0.097, 5855.935,    0.029
5856.959,   -0.101, 5856.959,    0.029
5857.983,   -0.099, 5857.983,    0.029
5859.008,   -0.097, 5859.008,    0.029
5860.032,   -0.097, 5860.032,    0.029
5861.056,   -0.098, 5861.056,    0.030
5862.080,   -0.098, 5862.080,    0.030
5863.104,   -0.101, 5863.104,    0.030
5864.128,   -0.099, 5864.128,    0.030
5865.152,   -0.098, 5865.152,    0.029
5866.176,   -0.104, 5866.176,    0.030
5867.200,   -0.100, 5867.200,    0.030
5868.224,   -0.100, 5868.224,    0.030
5869.248,   -0.099, 5869.248,    0.030
5870.272,   -0.100, 5870.272,    0.030
5871.296,   -0.100, 5871.296,    0.030
5872.320,   -0.102, 5872.320,    0.030
5873.344,   -0.102, 5873.344,    0.030
5874.368,   -0.100, 5874.368,    0.030
5875.392,   -0.098, 5875.392,    0.030
5876.416,   -0.097, 5876.416,    0.030
5877.440,   -0.100, 5877.440,    0.030
5878.464,   -0.103, 5878.464,    0.030
5879.488,   -0.102, 5879.488,    0.030
5880.512,   -0.101, 5880.512,    0.030
5881.536,   -0.099, 5881.536,    0.030
5882.560,   -0.098, 5882.560,    0.030
5883.584,   -0.101, 5883.584,    0.030
5884.608,   -0.099, 5884.608,    0.030
5885.632,   -0.102, 5885.632,    0.030
5886.656,   -0.099, 5886.656,    0.030
5887.680,   -0.102, 5887.680,    0.030
5888.704,   -0.100, 5888.704,    0.030
5889.727,   -0.102, 5889.727,    0.030
5890.752,   -0.102, 5890.752,    0.030
5891.776,   -0.098, 5891.776,    0.030
5892.800,   -0.098, 5892.800,    0.030
5893.824,   -0.101, 5893.824,    0.030
5894.848,   -0.102, 5894.848,    0.030
5895.872,   -0.100, 5895.872,    0.030
5896.895,   -0.103, 5896.895,    0.030
5897.919,   -0.100, 5897.919,    0.030
5898.944,   -0.099, 5898.944,    0.030
5899.968,   -0.102, 5899.968,    0.030
5900.992,   -0.101, 5900.992,    0.030
5902.016,   -0.103, 5902.016,    0.030
5903.040,   -0.104, 5903.040,    0.030
5904.064,   -0.100, 5904.064,    0.030
5905.087,   -0.105, 5905.087,    0.030
5906.111,   -0.101, 5906.111,    0.030
5907.136,   -0.097, 5907.136,    0.030
5908.160,   -0.100, 5908.160,    0.030
5909.184,   -0.099, 5909.184,    0.030
5910.208,   -0.103, 5910.208,    0.030
5911.232,   -0.102, 5911.232,    0.030
5912.256,   -0.098, 5912.256,    0.030
5913.280,   -0.103, 5913.280,    0.030
5914.304,   -0.098, 5914.304,    0.030
5915.328,   -0.102, 5915.328,    0.030
5916.352,   -0.100, 5916.352,    0.030
5917.376,   -0.103, 5917.376,    0.031
5918.400,   -0.101, 5918.400,    0.030
5919.424,   -0.100, 5919.424,    0.030
5920.448,   -0.100, 5920.448,    0.030
5921.472,   -0.101, 5921.472,    0.030
5922.496,   -0.104, 5922.496,    0.031
5923.520,   -0.102, 5923.520,    0.031
5924.544,   -0.102, 5924.544,    0.031
5925.568,   -0.105, 5925.568,    0.031
5926.592,   -0.105, 5926.592,    0.031
5927.616,   -0.101, 5927.616,    0.031
5928.640,   -0.105, 5928.640,    0.031
5929.664,   -0.105, 5929.664,    0.031
5930.688,   -0.103, 5930.688,    0.031
5931.712,   -0.099, 5931.712,    0.030
5932.736,   -0.102, 5932.736,    0.031
5933.760,   -0.100, 5933.760,    0.031
5934.784,   -0.101, 5934.784,    0.031
5935.808,   -0.107, 5935.808,    0.031
5936.832,   -0.107, 5936.832,    0.031
5937.855,   -0.107, 5937.855,    0.031
5938.880,   -0.104, 5938.880,    0.031
5939.904,   -0.106, 5939.904,    0.031
5940.928,   -0.109, 5940.928,    0.031
5941.952,   -0.103, 5941.952,    0.031
5942.976,   -0.108, 5942.976,    0.031
5943.999,   -0.104, 5943.999,    0.031
5945.023,   -0.106, 5945.023,    0.031
5946.047,   -0.102, 5946.047,    0.031
5947.072,   -0.104, 5947.072,    0.031
5948.096,   -0.104, 5948.096,    0.031
5949.120,   -0.104, 5949.120,    0.031
5950.144,   -0.108, 5950.144,    0.031
5951.168,   -0.102, 5951.168,    0.031
5952.192,   -0.105, 5952.192,    0.031
5953.216,   -0.110, 5953.216,    0.031
5954.240,   -0.109, 5954.240,    0.031
5955.264,   -0.103, 5955.264,    0.031
5956.288,   -0.107, 5956.288,    0.031
5957.312,   -0.107, 5957.312,    0.031
5958.336,   -0.104, 5958.336,    0.031
5959.360,   -0.103, 5959.360,    0.031
5960.384,   -0.106, 5960.384,    0.031
5961.408,   -0.108, 5961.408,    0.031
5962.432,   -0.110, 5962.432,    0.031
5963.456,   -0.103, 5963.456,    0.031
5964.480,   -0.108, 5964.480,    0.032
5965.504,   -0.108, 5965.504,    0.032
5966.528,   -0.105, 5966.528,    0.031
5967.552,   -0.108, 5967.552,    0.032
5968.576,   -0.104, 5968.576,    0.031
5969.600,   -0.107, 5969.600,    0.032
5970.624,   -0.106, 5970.624,    0.031
5971.648,   -0.111, 5971.648,    0.032
5972.672,   -0.112, 5972.672,    0.032
5973.696,   -0.103, 5973.696,    0.032
5974.720,   -0.107, 5974.720,    0.032
5975.744,   -0.107, 5975.744,    0.032
5976.768,   -0.109, 5976.768,    0.032
5977.792,   -0.110, 5977.792,    0.032
5978.816,   -0.104, 5978.816,    0.032
5979.840,   -0.108, 5979.840,    0.032
5980.864,   -0.108, 5980.864,    0.032
5981.888,   -0.108, 5981.888,    0.032
5982.912,   -0.108, 5982.912,    0.032
5983.935,   -0.108, 5983.935,    0.032
5984.959,   -0.108, 5984.959,    0.032
5985.984,   -0.106, 5985.984,    0.032
5987.008,   -0.110, 5987.008,    0.032
5988.032,   -0.109, 5988.032,    0.032
5989.056,   -0.107, 5989.056,    0.032
5990.080,   -0.107, 5990.080,    0.032
5991.104,   -0.112, 5991.104,    0.032
5992.127,   -0.108, 5992.127,    0.032
5993.151,   -0.104, 5993.151,    0.032
5994.176,   -0.102, 5994.176,    0.032
5995.200,   -0.110, 5995.200,    0.032
5996.224,   -0.104, 5996.224,    0.032
5997.248,   -0.111, 5997.248,    0.032
5998.272,   -0.108, 5998.272,    0.032
5999.296,   -0.109, 5999.296,    0.032
6000.320,   -0.110, 6000.320,    0.032
6001.344,   -0.110, 6001.344,    0.032
6002.368,   -0.114, 6002.368,    0.032
6003.392,   -0.115, 6003.392,    0.032
6004.416,   -0.115, 6004.416,    0.032
6005.440,   -0.107, 6005.440,    0.032
6006.464,   -0.108, 6006.464,    0.032
6007.488,   -0.114, 6007.488,    0.033
6008.512,   -0.113, 6008.512,    0.032
6009.536,   -0.108, 6009.536,    0.032
6010.560,   -0.109, 6010.560,    0.032
6011.584,   -0.115, 6011.584,    0.033
6012.608,   -0.112, 6012.608,    0.032
6013.632,   -0.114, 6013.632,    0.033
6014.656,   -0.112, 6014.656,    0.032
6015.680,   -0.115, 6015.680,    0.033
6016.704,   -0.115, 6016.704,    0.033
6017.727,   -0.110, 6017.727,    0.032
6018.752,   -0.110, 6018.752,    0.032
6019.776,   -0.114, 6019.776,    0.032
6020.800,   -0.108, 6020.800,    0.032
6021.824,   -0.116, 6021.824,    0.033
6022.848,   -0.114, 6022.848,    0.033
6023.872,   -0.114, 6023.872,    0.033
6024.895,   -0.116, 6024.895,    0.033
6025.920,   -0.112, 6025.920,    0.033
6026.944,   -0.120, 6026.944,    0.033
6027.968,   -0.113, 6027.968,    0.033
6028.992,   -0.112, 6028.992,    0.033
6030.016,   -0.115, 6030.016,    0.033
6031.040,   -0.113, 6031.040,    0.033
6032.064,   -0.116, 6032.064,    0.033
6033.087,   -0.114, 6033.087,    0.033
6034.112,   -0.116, 6034.112,    0.033
6035.136,   -0.117, 6035.136,    0.033
6036.160,   -0.118, 6036.160,    0.033
6037.184,   -0.112, 6037.184,    0.033
6038.208,   -0.115, 6038.208,    0.033
6039.232,   -0.119, 6039.232,    0.033
6040.255,   -0.118, 6040.255,    0.033
6041.280,   -0.116, 6041.280,    0.033
6042.304,   -0.113, 6042.304,    0.033
6043.328,   -0.115, 6043.328,    0.033
6044.352,   -0.117, 6044.352,    0.033
6045.376,   -0.121, 6045.376,    0.033
6046.400,   -0.118, 6046.400,    0.033
6047.424,   -0.120, 6047.424,    0.033
6048.448,   -0.116, 6048.448,    0.033
6049.472,   -0.118, 6049.472,    0.033
6050.496,   -0.118, 6050.496,    0.033
6051.520,   -0.121, 6051.520,    0.033
6052.544,   -0.120, 6052.544,    0.033
6053.568,   -0.125, 6053.568,    0.034
6054.592,   -0.118, 6054.592,    0.033
6055.616,   -0.122, 6055.616,    0.034
6056.640,   -0.118, 6056.640,    0.033
6057.664,   -0.124, 6057.664,    0.034
6058.688,   -0.123, 6058.688,    0.034
6059.712,   -0.121, 6059.712,    0.034
6060.736,   -0.127, 6060.736,    0.034
6061.760,   -0.127, 6061.760,    0.034
6062.784,   -0.128, 6062.784,    0.034
6063.808,   -0.129, 6063.808,    0.034
6064.832,   -0.127, 6064.832,    0.034
6065.856,   -0.128, 6065.856,    0.034
6066.880,   -0.131, 6066.880,    0.034
6067.904,   -0.132, 6067.904,    0.034
6068.928,   -0.135, 6068.928,    0.034
6069.952,   -0.133, 6069.952,    0.034
6070.976,   -0.136, 6070.976,    0.034
6071.999,   -0.139, 6071.999,    0.035
6073.023,   -0.143, 6073.023,    0.035
6074.048,   -0.146, 6074.048,    0.035
6075.072,   -0.150, 6075.072,    0.035
6076.096,   -0.156, 6076.096,    0.035
6077.120,   -0.156, 6077.120,    0.035
6078.144,   -0.161, 6078.144,    0.036
6079.167,   -0.162, 6079.167,    0.036
6080.191,   -0.171, 6080.191,    0.036
6081.215,   -0.174, 6081.215,    0.036
6082.240,   -0.171, 6082.240,    0.036
6083.264,   -0.186, 6083.264,    0.037
6084.288,   -0.186, 6084.288,    0.037
6085.312,   -0.192, 6085.312,    0.037
6086.336,   -0.180, 6086.336,    0.037
6087.360,   -0.194, 6087.360,    0.037
6088.384,   -0.185, 6088.384,    0.037
6089.408,   -0.185, 6089.408,    0.037
6090.432,   -0.167, 6090.432,    0.036
6091.456,   -0.171, 6091.456,    0.036
6092.480,   -0.162, 6092.480,    0.036
6093.504,   -0.151, 6093.504,    0.035
6094.528,   -0.131, 6094.528,    0.034
6095.552,   -0.118, 6095.552,    0.034
6096.576,   -0.109, 6096.576,    0.034
6097.600,   -0.099, 6097.600,    0.033
6098.624,   -0.079, 6098.624,    0.032
6099.648,   -0.067, 6099.648,    0.031
6100.672,   -0.058, 6100.672,    0.031
6101.696,   -0.066, 6101.696,    0.031
6102.720,   -0.044, 6102.720,    0.030
6103.744,   -0.047, 6103.744,    0.030
6104.768,   -0.035, 6104.768,    0.030
6105.792,   -0.043, 6105.792,    0.030
6106.816,   -0.039, 6106.816,    0.030
6107.840,   -0.044, 6107.840,    0.030
6108.864,   -0.044, 6108.864,    0.030
6109.888,   -0.053, 6109.888,    0.031
6110.912,   -0.057, 6110.912,    0.031
6111.935,   -0.058, 6111.935,    0.031
6112.959,   -0.063, 6112.959,    0.031
6113.984,   -0.070, 6113.984,    0.032
6115.008,   -0.077, 6115.008,    0.032
6116.032,   -0.084, 6116.032,    0.033
6117.056,   -0.083, 6117.056,    0.033
6118.080,   -0.098, 6118.080,    0.033
6119.104,   -0.094, 6119.104,    0.033
6120.127,   -0.097, 6120.127,    0.033
6121.152,   -0.099, 6121.152,    0.033
6122.176,   -0.104, 6122.176,    0.034
6123.200,   -0.106, 6123.200,    0.034
6124.224,   -0.103, 6124.224,    0.034
6125.248,   -0.110, 6125.248,    0.034
6126.271,   -0.117, 6126.271,    0.034
6127.296,   -0.123, 6127.296,    0.035
6128.319,   -0.123, 6128.319,    0.035
6129.344,   -0.128, 6129.344,    0.035
6130.368,   -0.126, 6130.368,    0.035
6131.392,   -0.133, 6131.392,    0.035
6132.416,   -0.134, 6132.416,    0.035
6133.440,   -0.140, 6133.440,    0.035
6134.464,   -0.136, 6134.464,    0.035
6135.488,   -0.145, 6135.488,    0.036
6136.512,   -0.138, 6136.512,    0.035
6137.536,   -0.144, 6137.536,    0.036
6138.560,   -0.144, 6138.560,    0.036
6139.584,   -0.147, 6139.584,    0.036
6140.608,   -0.143, 6140.608,    0.036
6141.632,   -0.142, 6141.632,    0.036
6142.656,   -0.148, 6142.656,    0.036
6143.680,   -0.146, 6143.680,    0.036
6144.704,   -0.145, 6144.704,    0.036
6145.728,   -0.148, 6145.728,    0.036
6146.752,   -0.148, 6146.752,    0.036
6147.776,   -0.139, 6147.776,    0.035
6148.800,   -0.143, 6148.800,    0.036
6149.824,   -0.144, 6149.824,    0.036
6150.848,   -0.145, 6150.848,    0.036
6151.872,   -0.141, 6151.872,    0.036
6152.895,   -0.143, 6152.895,    0.036
6153.920,   -0.141, 6153.920,    0.036
6154.944,   -0.147, 6154.944,    0.036
6155.968,   -0.144, 6155.968,    0.036
6156.992,   -0.146, 6156.992,    0.036
6158.016,   -0.143, 6158.016,    0.036
6159.040,   -0.150, 6159.040,    0.036
6160.064,   -0.151, 6160.064,    0.036
6161.088,   -0.150, 6161.088,    0.036
6162.112,   -0.150, 6162.112,    0.036
6163.136,   -0.156, 6163.136,    0.037
6164.160,   -0.153, 6164.160,    0.036
6165.184,   -0.158, 6165.184,    0.037
6166.208,   -0.160, 6166.208,    0.037
6167.231,   -0.177, 6167.231,    0.038
6168.255,   -0.171, 6168.255,    0.037
6169.280,   -0.166, 6169.280,    0.037
6170.304,   -0.184, 6170.304,    0.038
6171.328,   -0.183, 6171.328,    0.038
6172.352,   -0.192, 6172.352,    0.038
6173.376,   -0.223, 6173.376,    0.040
6174.400,   -0.197, 6174.400,    0.039
6175.424,   -0.206, 6175.424,    0.039
6176.448,   -0.215, 6176.448,    0.040
6177.472,   -0.212, 6177.472,    0.040
6178.496,   -0.235, 6178.496,    0.041
6179.520,   -0.241, 6179.520,    0.041
6180.544,   -0.251, 6180.544,    0.042
6181.568,   -0.267, 6181.568,    0.042
6182.592,   -0.275, 6182.592,    0.043
6183.616,   -0.284, 6183.616,    0.043
6184.640,   -0.312, 6184.640,    0.044
6185.664,   -0.325, 6185.664,    0.045
6186.688,   -0.339, 6186.688,    0.045
6187.712,   -0.340, 6187.712,    0.046
6188.736,   -0.372, 6188.736,    0.048
6189.760,   -0.370, 6189.760,    0.048
6190.784,   -0.391, 6190.784,    0.049
6191.808,   -0.361, 6191.808,    0.047
6192.832,   -0.394, 6192.832,    0.049
6193.856,   -0.316, 6193.856,    0.045
6194.880,   -0.335, 6194.880,    0.046
6195.904,   -0.286, 6195.904,    0.043
6196.928,   -0.239, 6196.928,    0.041
6197.952,   -0.176, 6197.952,    0.038
6198.976,   -0.122, 6198.976,    0.036
6199.999,   -0.074, 6199.999,    0.033
6201.024,   -0.025, 6201.024,    0.031
6202.048,    0.028, 6202.048,    0.028
6203.072,    0.059, 6203.072,    0.027
6204.096,    0.117, 6204.096,    0.024
6205.120,    0.126, 6205.120,    0.024
6206.144,    0.162, 6206.144,    0.022
6207.167,    0.150, 6207.167,    0.022
6208.191,    0.184, 6208.191,    0.021
6209.216,    0.152, 6209.216,    0.022
6210.240,    0.166, 6210.240,    0.022
6211.264,    0.132, 6211.264,    0.023
6212.288,    0.102, 6212.288,    0.025
6213.311,    0.092, 6213.311,    0.025
6214.335,    0.037, 6214.335,    0.028
6215.360,    0.026, 6215.360,    0.028
6216.383,    0.010, 6216.383,    0.029
6217.408,   -0.003, 6217.408,    0.030
6218.432,   -0.022, 6218.432,    0.031
6219.456,   -0.042, 6219.456,    0.032
6220.480,   -0.045, 6220.480,    0.032
6221.504,   -0.068, 6221.504,    0.033
6222.528,   -0.073, 6222.528,    0.034
6223.552,   -0.092, 6223.552,    0.034
6224.576,   -0.095, 6224.576,    0.034
6225.600,   -0.109, 6225.600,    0.035
6226.624,   -0.105, 6226.624,    0.035
6227.648,   -0.112, 6227.648,    0.035
6228.672,   -0.100, 6228.672,    0.035
6229.696,   -0.104, 6229.696,    0.035
6230.720,   -0.126, 6230.720,    0.036
6231.744,   -0.108, 6231.744,    0.035
6232.768,   -0.135, 6232.768,    0.037
6233.792,   -0.127, 6233.792,    0.036
6234.816,   -0.135, 6234.816,    0.036
6235.840,   -0.130, 6235.840,    0.036
6236.864,   -0.133, 6236.864,    0.036
6237.888,   -0.138, 6237.888,    0.037
6238.912,   -0.133, 6238.912,    0.036
6239.935,   -0.127, 6239.935,    0.036
6240.960,   -0.127, 6240.960,    0.036
6241.984,   -0.127, 6241.984,    0.036
6243.008,   -0.121, 6243.008,    0.036
6244.032,   -0.120, 6244.032,    0.036
6245.056,   -0.123, 6245.056,    0.036
6246.080,   -0.123, 6246.080,    0.036
6247.104,   -0.121, 6247.104,    0.036
6248.127,   -0.121, 6248.127,    0.036
6249.152,   -0.118, 6249.152,    0.036
6250.176,   -0.119, 6250.176,    0.036
6251.200,   -0.119, 6251.200,    0.036
6252.224,   -0.121, 6252.224,    0.036
6253.248,   -0.119, 6253.248,    0.036
6254.271,   -0.116, 6254.271,    0.036
6255.295,   -0.125, 6255.295,    0.036
6256.320,   -0.119, 6256.320,    0.036
6257.344,   -0.121, 6257.344,    0.036
6258.368,   -0.123, 6258.368,    0.036
6259.392,   -0.120, 6259.392,    0.036
6260.416,   -0.115, 6260.416,    0.036
6261.440,   -0.119, 6261.440,    0.036
6262.463,   -0.120, 6262.463,    0.036
6263.488,   -0.124, 6263.488,    0.036
6264.512,   -0.121, 6264.512,    0.036
6265.536,   -0.125, 6265.536,    0.036
6266.560,   -0.122, 6266.560,    0.036
6267.584,   -0.129, 6267.584,    0.037
6268.608,   -0.127, 6268.608,    0.037
6269.632,   -0.124, 6269.632,    0.036
6270.656,   -0.129, 6270.656,    0.037
6271.680,   -0.126, 6271.680,    0.037
6272.704,   -0.126, 6272.704,    0.037
6273.728,   -0.125, 6273.728,    0.037
6274.752,   -0.127, 6274.752,    0.037
6275.776,   -0.130, 6275.776,    0.037
6276.800,   -0.128, 6276.800,    0.037
6277.824,   -0.131, 6277.824,    0.037
6278.848,   -0.132, 6278.848,    0.037
6279.872,   -0.129, 6279.872,    0.037
6280.896,   -0.136, 6280.896,    0.037
6281.920,   -0.133, 6281.920,    0.037
6282.944,   -0.148, 6282.944,    0.038
6283.968,   -0.141, 6283.968,    0.038
6284.992,   -0.135, 6284.992,    0.037
6286.016,   -0.139, 6286.016,    0.037
6287.040,   -0.139, 6287.040,    0.037
6288.064,   -0.142, 6288.064,    0.037
6289.088,   -0.150, 6289.088,    0.038
6290.112,   -0.145, 6290.112,    0.038
6291.136,   -0.155, 6291.136,    0.038
6292.160,   -0.146, 6292.160,    0.038
6293.184,   -0.153, 6293.184,    0.038
6294.208,   -0.159, 6294.208,    0.039
6295.231,   -0.166, 6295.231,    0.039
6296.256,   -0.165, 6296.256,    0.039
6297.280,   -0.177, 6297.280,    0.039
6298.304,   -0.172, 6298.304,    0.039
6299.328,   -0.190, 6299.328,    0.040
6300.352,   -0.190, 6300.352,    0.040
6301.376,   -0.197, 6301.376,    0.041
6302.399,   -0.221, 6302.399,    0.041
6303.424,   -0.216, 6303.424,    0.041
6304.448,   -0.231, 6304.448,    0.042
6305.472,   -0.243, 6305.472,    0.043
6306.496,   -0.245, 6306.496,    0.043
6307.520,   -0.256, 6307.520,    0.043
6308.544,   -0.279, 6308.544,    0.044
6309.568,   -0.295, 6309.568,    0.045
6310.592,   -0.306, 6310.592,    0.046
6311.616,   -0.320, 6311.616,    0.046
6312.640,   -0.327, 6312.640,    0.047
6313.664,   -0.339, 6313.664,    0.048
6314.688,   -0.344, 6314.688,    0.048
6315.712,   -0.337, 6315.712,    0.048
6316.736,   -0.349, 6316.736,    0.048
6317.760,   -0.268, 6317.760,    0.044
6318.784,   -0.329, 6318.784,    0.047
6319.808,   -0.261, 6319.808,    0.043
6320.832,   -0.291, 6320.832,    0.045
6321.856,   -0.221, 6321.856,    0.042
6322.880,   -0.173, 6322.880,    0.039
6323.904,   -0.152, 6323.904,    0.038
6324.928,   -0.131, 6324.928,    0.037
6325.952,   -0.056, 6325.952,    0.034
6326.976,    0.011, 6326.976,    0.030
6327.999,    0.053, 6327.999,    0.028
6329.024,    0.126, 6329.024,    0.025
6330.048,    0.155, 6330.048,    0.023
6331.072,    0.234, 6331.072,    0.019
6332.096,    0.303, 6332.096,    0.016
6333.120,    0.233, 6333.120,    0.019
6334.144,    0.390, 6334.144,    0.012
6335.167,    0.302, 6335.167,    0.017
6336.192,    0.406, 6336.192,    0.011
6337.216,    0.362, 6337.216,    0.013
6338.240,    0.087, 6338.240,    0.026
6339.264,    0.330, 6339.264,    0.015
6340.288,    0.362, 6340.288,    0.013
6341.311,    0.349, 6341.311,    0.014
6342.335,    0.321, 6342.335,    0.015
6343.359,    0.299, 6343.359,    0.016
6344.384,    0.288, 6344.384,    0.017
6345.408,    0.247, 6345.408,    0.019
6346.432,    0.182, 6346.432,    0.021
6347.456,    0.197, 6347.456,    0.021
6348.480,    0.137, 6348.480,    0.024
6349.504,    0.155, 6349.504,    0.023
6350.527,    0.109, 6350.527,    0.025
6351.552,    0.100, 6351.552,    0.026
6352.576,    0.074, 6352.576,    0.027
6353.600,    0.069, 6353.600,    0.027
6354.624,    0.051, 6354.624,    0.028
6355.648,   -0.003, 6355.648,    0.031
6356.672,    0.011, 6356.672,    0.030
6357.696,   -0.029, 6357.696,    0.032
6358.720,   -0.034, 6358.720,    0.032
6359.744,   -0.041, 6359.744,    0.033
6360.768,   -0.080, 6360.768,    0.034
6361.792,   -0.044, 6361.792,    0.033
6362.816,   -0.115, 6362.816,    0.036
6363.840,   -0.075, 6363.840,    0.034
6364.864,   -0.158, 6364.864,    0.038
6365.888,   -0.131, 6365.888,    0.036
6366.912,   -0.190, 6366.912,    0.040
6367.936,   -0.164, 6367.936,    0.038
6368.960,   -0.214, 6368.960,    0.041
6369.984,   -0.149, 6369.984,    0.037
6371.008,   -0.223, 6371.008,    0.041
6372.032,   -0.215, 6372.032,    0.041
6373.056,   -0.224, 6373.056,    0.041
6374.080,   -0.223, 6374.080,    0.041
6375.104,   -0.201, 6375.104,    0.040
6376.128,   -0.208, 6376.128,    0.040
6377.152,   -0.149, 6377.152,    0.038
6378.176,   -0.207, 6378.176,    0.040
6379.200,   -0.185, 6379.200,    0.039
6380.224,   -0.200, 6380.224,    0.040
6381.248,   -0.185, 6381.248,    0.039
6382.271,   -0.185, 6382.271,    0.039
6383.295,   -0.189, 6383.295,    0.039
6384.320,   -0.186, 6384.320,    0.039
6385.344,   -0.191, 6385.344,    0.039
6386.368,   -0.187, 6386.368,    0.039
6387.392,   -0.191, 6387.392,    0.039
6388.416,   -0.199, 6388.416,    0.040
6389.440,   -0.203, 6389.440,    0.040
6390.463,   -0.209, 6390.463,    0.040
6391.488,   -0.218, 6391.488,    0.041
6392.512,   -0.204, 6392.512,    0.040
