#Thorlabs FTS
[SpectrumHeader]
#Date,20230301
#Time,13214698
#GMTTime,16214698
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,700.000000
#TriggerMode,0
#InterferometerSerial,M00404267
#Source,
#AirMeasureOpt,0
#WnrMin,9801.955078
#WnrMax,51689.597656
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#Instrument,0
#InstrModel,CCS200
#Type,emission
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#Name,
#Comment,""
[Data]
1.934625244e+02,1.470890362e-02
1.936655121e+02,1.542547811e-02
1.938684998e+02,1.794782467e-02
1.940715179e+02,5.966683850e-03
1.942745514e+02,1.038078777e-02
1.944776001e+02,-1.141743385e-03
1.946806641e+02,5.106793717e-03
1.948837433e+02,1.496687066e-02
1.950868378e+02,1.310377475e-02
1.952899628e+02,1.952428930e-02
1.954930878e+02,1.453692559e-02
1.956962280e+02,9.864853695e-03
1.958993835e+02,1.545414142e-02
1.961025696e+02,5.078130402e-03
1.963057556e+02,1.390633918e-02
1.965089722e+02,8.145073429e-03
1.967122040e+02,2.038417943e-02
1.969154358e+02,6.138661876e-03
1.971186981e+02,6.195988040e-03
1.973219757e+02,1.253051404e-02
1.975252533e+02,5.622727796e-03
1.977285614e+02,9.807527997e-03
1.979318848e+02,8.632344194e-03
1.981352234e+02,1.422163192e-02
1.983385773e+02,-3.520773491e-03
1.985419464e+02,4.504870158e-03
1.987453461e+02,1.781883999e-03
1.989487457e+02,1.611339115e-02
1.991521606e+02,-6.731030997e-03
1.993555908e+02,1.035212539e-02
1.995590515e+02,5.536738783e-03
1.997625122e+02,-9.912625886e-03
1.999660034e+02,6.511281244e-03
2.001694946e+02,3.788294969e-03
2.003730164e+02,1.445093565e-02
2.005765533e+02,1.786183380e-02
2.007800903e+02,-6.645041984e-03
2.009836578e+02,6.797911599e-03
2.011872406e+02,1.837776974e-02
2.013908386e+02,2.193198353e-02
2.015944519e+02,9.807527997e-03
2.017980804e+02,1.069608144e-02
2.020017242e+02,3.644980025e-03
2.022053833e+02,3.616316942e-03
2.024090576e+02,1.820579171e-02
2.026127472e+02,-6.544721546e-04
2.028164520e+02,1.098271180e-02
2.030201721e+02,1.294612768e-03
2.032239227e+02,7.887106389e-03
2.034276733e+02,-5.469858646e-03
2.036314545e+02,1.450826228e-02
2.038352356e+02,1.860707253e-02
2.040390472e+02,1.020880975e-02
2.042428589e+02,1.258783974e-02
2.044467010e+02,7.944432087e-03
2.046505585e+02,9.119615890e-03
2.048544159e+02,2.307850309e-02
2.050583038e+02,5.766042974e-03
2.052622070e+02,-4.151359666e-03
2.054661255e+02,8.374377154e-03
2.056700592e+02,1.198591664e-02
2.058740082e+02,1.006549504e-02
2.060779724e+02,1.273115538e-02
2.062819519e+02,1.528216340e-02
2.064859467e+02,8.832985535e-03
2.066899567e+02,-7.404611679e-04
2.068939972e+02,1.069608144e-02
2.070980377e+02,2.498459304e-03
2.073020935e+02,5.780374631e-04
2.075061798e+02,5.938021000e-03
2.077102661e+02,-1.672009093e-04
2.079143677e+02,1.619938016e-02
2.081184998e+02,1.430762094e-02
2.083226471e+02,-1.385379001e-04
2.085267944e+02,4.017598927e-03
2.087309723e+02,1.731723733e-02
2.089351654e+02,1.121201552e-02
2.091393585e+02,6.625933107e-03
2.093435822e+02,1.265949802e-03
2.095478210e+02,7.657801732e-03
2.097520752e+02,2.240492264e-03
2.099563446e+02,1.576943509e-02
2.101606293e+02,4.562196322e-03
2.103649292e+02,1.029479876e-02
2.105692444e+02,1.138399355e-02
2.107735748e+02,1.158463489e-02
2.109779205e+02,8.976300247e-03
2.111822815e+02,1.250185072e-02
2.113866730e+02,1.998289861e-02
2.115910645e+02,1.642868482e-02
2.117954712e+02,1.241586171e-02
2.119999084e+02,-1.002727728e-02
2.122043457e+02,1.255917735e-02
2.124088135e+02,2.097177086e-03
2.126132813e+02,1.095404848e-02
2.128177795e+02,2.095744014e-02
2.130222778e+02,2.691934630e-02
2.132268066e+02,1.597007550e-02
2.134313507e+02,1.095404848e-02
2.136359100e+02,3.186371643e-03
2.138404694e+02,2.190331928e-02
2.140450592e+02,1.791916043e-02
2.142496643e+02,1.708793268e-02
2.144542847e+02,6.067004288e-04
2.146589203e+02,1.023747306e-02
2.148635712e+02,9.979506023e-03
2.150682373e+02,1.351938816e-03
2.152729187e+02,1.046677679e-02
2.154776154e+02,4.304229282e-03
2.156823273e+02,9.090952575e-03
2.158870697e+02,1.682996564e-02
2.160918121e+02,1.533948909e-02
2.162965698e+02,1.155597158e-02
2.165013580e+02,1.740322635e-02
2.167061462e+02,7.113204803e-03
2.169109497e+02,-1.285058446e-03
2.171157837e+02,3.215034725e-03
2.173206177e+02,-1.342384494e-03
2.175254822e+02,8.001757786e-03
2.177303467e+02,7.686465047e-03
2.179352417e+02,1.038078777e-02
2.181401520e+02,4.060593492e-04
2.183450623e+02,1.118335221e-02
2.185500031e+02,2.240492264e-03
2.187549591e+02,5.651390646e-03
2.189599304e+02,1.232987270e-02
2.191649017e+02,1.419296861e-02
2.193699036e+02,1.364837214e-02
2.195749207e+02,1.834910549e-02
2.197799530e+02,1.058142912e-02
2.199850006e+02,9.205604903e-03
2.201900635e+02,-8.909420110e-03
2.203951416e+02,1.522483770e-02
2.206002350e+02,1.227254700e-02
2.208053589e+02,1.404965390e-02
2.210104828e+02,1.402099058e-02
2.212156219e+02,-5.684830830e-04
2.214207764e+02,1.006549504e-02
2.216259613e+02,-1.686340664e-03
2.218311462e+02,9.219936328e-04
2.220363464e+02,1.992557198e-02
2.222415771e+02,2.613111399e-03
2.224468079e+02,1.012282073e-02
2.226520691e+02,7.170530502e-03
2.228573303e+02,1.691595465e-02
2.230626221e+02,3.129045712e-03
2.232679138e+02,9.377582930e-03
2.234732361e+02,-1.858318690e-03
2.236785583e+02,1.347639319e-02
2.238839111e+02,1.869306155e-02
2.240892792e+02,1.093971659e-03
2.242946625e+02,3.902947064e-03
2.245000458e+02,-3.750077682e-03
2.247054596e+02,1.399232820e-02
2.249108887e+02,1.376302354e-02
2.251163330e+02,2.928404603e-03
2.253217926e+02,9.291593917e-03
2.255272675e+02,1.465157699e-02
2.257327576e+02,1.768985577e-02
2.259382629e+02,4.533533473e-03
2.261437836e+02,1.724557951e-03
2.263493195e+02,1.049544010e-02
2.265548706e+02,1.075340714e-02
2.267604370e+02,-4.896598402e-03
2.269660187e+02,1.869306155e-02
2.271716309e+02,1.063875481e-02
2.273772430e+02,1.065308694e-03
2.275828705e+02,9.176941589e-03
2.277885132e+02,1.562611945e-02
2.279941864e+02,1.032346208e-02
2.281998596e+02,5.364760756e-03
2.284055634e+02,1.376302354e-02
2.286112671e+02,1.628536917e-02
2.288169861e+02,1.556879375e-02
2.290227356e+02,1.476622932e-02
2.292284851e+02,6.912563462e-03
2.294342651e+02,8.718333207e-03
2.296400604e+02,-8.121187420e-05
2.298458557e+02,-4.552641883e-03
2.300516815e+02,-8.450811729e-03
