574.4273891310355; 128.08039599273178
582.3083580193642; 123.8820300133732
589.6313822076341; 119.03856195044517
598.0005527085141; 114.51764492930192
606.805617506315; 108.79496515570281
613.6927473976641; 105.56945473785606
621.3644870234707; 102.55204176632202
629.5786728854455; 97.90915651970101
637.0954278723469; 94.99694836824727
644.9775037938106; 90.97290528935139
652.0514455266973; 88.453439778637
659.8006774719565; 85.3955634147643
667.6564613564631; 82.18450420846705
675.0666644041172; 79.18009732732753
682.8081471174312; 76.86241201901993
690.4101436557305; 74.14674034463928
698.0818832815371; 71.90969279677773
705.8233659948511; 69.70906230202104
713.4253625331504; 67.43559770105486
721.097102158957; 65.51069632266245
728.7688417847637; 63.32567313637912
736.4405814105703; 61.40077175798672
744.1123210363769; 59.47587037959431
751.7840606621835; 57.96716389382726
759.4558002879902; 56.510481769638375
767.1275399137969; 55.00177528387138
774.5900502770814; 53.34219814952763
782.4710191654101; 51.93233795075912
790.1427587912167; 49.539217318163196
795.7222057918034; 45.77681548882964

