467.2724479968082; 243.88491075134914
476.09450277636006; 230.15775239111835
484.32563629764684; 218.23447785091622
493.14436594807904; 205.56870070568704
504.9756092528263; 186.1570499515705
517.237940174789; 174.44526208536172
528.9773802327876; 163.57963193579636
540.7188556838718; 152.06430431337034
553.6248243301563; 142.4791124193366
566.5334168518773; 132.05637948601836
579.0438281777504; 124.18762972187633
592.2216675717938; 115.00311332503114
605.2399734882483; 106.92350115637788
618.1288843411455; 102.78315691158159
631.0194559405988; 98.11270236612702
641.1309972471653; 93.12235367372355
653.2899631338054; 88.45771538548624
666.1828124029082; 83.06022868787502
679.0747870468656; 77.94192233669196
691.965012440532; 73.38197667836522
704.8529055004772; 69.56651194384693
717.7403612478497; 65.8906373825427
730.624464265498; 63.284954149213206
743.5092961374341; 60.446620627193454
756.391504133934; 58.44582814445829
773.9717610992273; 51.37325936827801
786.8561556585908; 48.674516019472435
796.2280264796487; 46.26425902864264
